Unnamed: 0,Split,Plane,Ground,Filename,Label,Group
96,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1871885.jpg,1,3
97,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/0522830.jpg,1,3
98,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1390305.jpg,1,3
99,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1611252.jpg,1,3
100,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1910860.jpg,1,3
101,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1582314.jpg,1,3
102,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/2200425.jpg,1,3
103,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1921783.jpg,1,3
104,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/0905907.jpg,1,3
105,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/0688093.jpg,1,3
106,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1204271.jpg,1,3
107,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/0482818.jpg,1,3
108,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1758606.jpg,1,3
109,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1806234.jpg,1,3
110,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1376174.jpg,1,3
111,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1053446.jpg,1,3
112,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1327285.jpg,1,3
113,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/0068813.jpg,1,3
114,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/0476351.jpg,1,3
115,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1759296.jpg,1,3
116,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1505793.jpg,1,3
117,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/0710454.jpg,1,3
118,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1629329.jpg,1,3
119,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1099216.jpg,1,3
120,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1152739.jpg,1,3
121,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1606745.jpg,1,3
122,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1692197.jpg,1,3
123,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1696058.jpg,1,3
124,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/0687267.jpg,1,3
125,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/0912693.jpg,1,3
126,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/0894316.jpg,1,3
127,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/2205728.jpg,1,3
128,train,Boeing,air,data/planes/manufacturer/biased/train/Boeing/air/1016538.jpg,1,3
640,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1540121.jpg,0,1
641,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1237633.jpg,0,1
642,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1390327.jpg,0,1
643,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1614878.jpg,0,1
644,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1641331.jpg,0,1
645,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0062131.jpg,0,1
646,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0509541.jpg,0,1
647,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2168926.jpg,0,1
648,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1255726.jpg,0,1
649,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1559371.jpg,0,1
650,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1609206.jpg,0,1
651,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0457830.jpg,0,1
652,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0994754.jpg,0,1
653,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1484701.jpg,0,1
654,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1649738.jpg,0,1
655,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1719561.jpg,0,1
656,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1749661.jpg,0,1
657,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1758486.jpg,0,1
658,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2233490.jpg,0,1
659,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1154702.jpg,0,1
660,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0973290.jpg,0,1
661,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1446456.jpg,0,1
662,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1266977.jpg,0,1
663,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1469661.jpg,0,1
664,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1486858.jpg,0,1
665,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1880805.jpg,0,1
666,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1561989.jpg,0,1
667,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1111277.jpg,0,1
668,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0962924.jpg,0,1
669,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1335195.jpg,0,1
670,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1757004.jpg,0,1
671,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1230040.jpg,0,1
672,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1376172.jpg,0,1
673,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0768404.jpg,0,1
674,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0625402.jpg,0,1
675,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1508047.jpg,0,1
676,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1327284.jpg,0,1
677,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2171767.jpg,0,1
678,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1936773.jpg,0,1
679,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1992921.jpg,0,1
680,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0885622.jpg,0,1
681,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1567881.jpg,0,1
682,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2032511.jpg,0,1
683,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2260895.jpg,0,1
684,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0248132.jpg,0,1
685,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0482796.jpg,0,1
686,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1636535.jpg,0,1
687,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1376301.jpg,0,1
688,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2260088.jpg,0,1
689,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1285638.jpg,0,1
690,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1973442.jpg,0,1
691,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0450540.jpg,0,1
692,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1237863.jpg,0,1
693,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1165189.jpg,0,1
694,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1027362.jpg,0,1
695,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1818746.jpg,0,1
696,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1495298.jpg,0,1
697,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1252082.jpg,0,1
698,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1883790.jpg,0,1
699,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1018875.jpg,0,1
700,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1758424.jpg,0,1
701,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2099324.jpg,0,1
702,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1210463.jpg,0,1
703,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1539428.jpg,0,1
704,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2175627.jpg,0,1
705,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1549128.jpg,0,1
706,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1539325.jpg,0,1
707,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0996453.jpg,0,1
708,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1103339.jpg,0,1
709,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0727643.jpg,0,1
710,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0090861.jpg,0,1
711,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1507531.jpg,0,1
712,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0523012.jpg,0,1
713,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1864330.jpg,0,1
714,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1270583.jpg,0,1
715,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1997848.jpg,0,1
716,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1380336.jpg,0,1
717,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0996579.jpg,0,1
718,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0884477.jpg,0,1
719,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1922848.jpg,0,1
720,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1293019.jpg,0,1
721,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2090080.jpg,0,1
722,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0923502.jpg,0,1
723,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1088600.jpg,0,1
724,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0996087.jpg,0,1
725,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0843145.jpg,0,1
726,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1531355.jpg,0,1
727,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2158999.jpg,0,1
728,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0672114.jpg,0,1
729,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1471167.jpg,0,1
730,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0067397.jpg,0,1
731,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1939758.jpg,0,1
732,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1427112.jpg,0,1
733,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/2162934.jpg,0,1
734,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1567292.jpg,0,1
735,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1912969.jpg,0,1
736,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/1081563.jpg,0,1
737,train,Airbus,air,data/planes/manufacturer/biased/train/Airbus/air/0710652.jpg,0,1
413,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/2195500.jpg,1,2
414,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1143126.jpg,1,2
415,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1563456.jpg,1,2
416,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0887066.jpg,1,2
417,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0865670.jpg,1,2
418,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1527501.jpg,1,2
419,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1122464.jpg,1,2
420,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1687756.jpg,1,2
421,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0923884.jpg,1,2
422,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0383402.jpg,1,2
423,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0523220.jpg,1,2
424,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1456775.jpg,1,2
425,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0740885.jpg,1,2
426,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0233758.jpg,1,2
427,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1212012.jpg,1,2
428,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0923560.jpg,1,2
429,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/2039060.jpg,1,2
430,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1149063.jpg,1,2
431,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0523028.jpg,1,2
432,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1709162.jpg,1,2
433,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0447883.jpg,1,2
434,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0457869.jpg,1,2
435,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1514481.jpg,1,2
436,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1149855.jpg,1,2
437,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0981533.jpg,1,2
438,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1400105.jpg,1,2
439,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0558306.jpg,1,2
440,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0313727.jpg,1,2
441,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0837340.jpg,1,2
442,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/2031399.jpg,1,2
443,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0981462.jpg,1,2
444,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1518652.jpg,1,2
445,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/2218526.jpg,1,2
446,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0061307.jpg,1,2
447,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1395492.jpg,1,2
448,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1146034.jpg,1,2
449,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1398983.jpg,1,2
450,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0574362.jpg,1,2
451,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1315141.jpg,1,2
452,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0034958.jpg,1,2
453,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0523226.jpg,1,2
454,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0167090.jpg,1,2
455,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1709112.jpg,1,2
456,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0273141.jpg,1,2
457,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0944166.jpg,1,2
458,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0869692.jpg,1,2
459,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/2046004.jpg,1,2
460,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1539459.jpg,1,2
461,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/2127975.jpg,1,2
462,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0901521.jpg,1,2
463,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0668315.jpg,1,2
464,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0296011.jpg,1,2
465,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0061580.jpg,1,2
466,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1146236.jpg,1,2
467,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0851322.jpg,1,2
468,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1486631.jpg,1,2
469,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0761153.jpg,1,2
470,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1718621.jpg,1,2
471,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0271186.jpg,1,2
472,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0229722.jpg,1,2
473,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0808930.jpg,1,2
474,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0123345.jpg,1,2
475,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0383456.jpg,1,2
476,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1662016.jpg,1,2
477,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1518619.jpg,1,2
478,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1339052.jpg,1,2
479,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0857107.jpg,1,2
480,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0443974.jpg,1,2
481,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0704549.jpg,1,2
482,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0179059.jpg,1,2
483,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1545067.jpg,1,2
484,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/2089355.jpg,1,2
485,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0678996.jpg,1,2
486,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0143364.jpg,1,2
487,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1662017.jpg,1,2
488,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1294492.jpg,1,2
489,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/2230120.jpg,1,2
490,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0684607.jpg,1,2
491,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1313344.jpg,1,2
492,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1398857.jpg,1,2
493,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0109462.jpg,1,2
494,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0490186.jpg,1,2
495,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0907752.jpg,1,2
496,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0062655.jpg,1,2
497,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1318819.jpg,1,2
498,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1304869.jpg,1,2
499,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/1134122.jpg,1,2
500,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0892229.jpg,1,2
501,val,Boeing,grass,data/planes/manufacturer/biased_ground_type/val/Boeing/grass/0447809.jpg,1,2
502,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0192179.jpg,1,3
503,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0907358.jpg,1,3
504,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1691483.jpg,1,3
505,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0536510.jpg,1,3
506,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/2215834.jpg,1,3
507,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0275116.jpg,1,3
508,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1334472.jpg,1,3
509,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0907364.jpg,1,3
510,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0114120.jpg,1,3
511,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0275123.jpg,1,3
512,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0176009.jpg,1,3
513,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/2123946.jpg,1,3
514,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0658111.jpg,1,3
515,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1663377.jpg,1,3
516,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0481847.jpg,1,3
517,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1296939.jpg,1,3
518,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/2031394.jpg,1,3
519,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0963004.jpg,1,3
520,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0979470.jpg,1,3
521,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0063435.jpg,1,3
522,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0147048.jpg,1,3
523,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0248336.jpg,1,3
524,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1338983.jpg,1,3
525,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0622056.jpg,1,3
526,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0087246.jpg,1,3
527,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/2124349.jpg,1,3
528,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1594736.jpg,1,3
529,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1429709.jpg,1,3
530,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0497532.jpg,1,3
531,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0361122.jpg,1,3
532,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0356165.jpg,1,3
533,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0091362.jpg,1,3
534,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0988938.jpg,1,3
535,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0248710.jpg,1,3
536,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0879892.jpg,1,3
537,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0853398.jpg,1,3
538,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0321755.jpg,1,3
539,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1345042.jpg,1,3
540,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0730793.jpg,1,3
541,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/2021834.jpg,1,3
542,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1118224.jpg,1,3
543,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0860225.jpg,1,3
544,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0740881.jpg,1,3
545,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1295646.jpg,1,3
546,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0944245.jpg,1,3
547,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0917347.jpg,1,3
548,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1199327.jpg,1,3
549,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0907357.jpg,1,3
550,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0113201.jpg,1,3
551,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1180142.jpg,1,3
552,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0198101.jpg,1,3
553,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0093515.jpg,1,3
554,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/1190718.jpg,1,3
555,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0069768.jpg,1,3
556,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0962871.jpg,1,3
557,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0771168.jpg,1,3
558,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0062667.jpg,1,3
559,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0147047.jpg,1,3
560,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0075758.jpg,1,3
561,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0540719.jpg,1,3
562,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0184350.jpg,1,3
563,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/2203483.jpg,1,3
564,val,Boeing,road,data/planes/manufacturer/biased_ground_type/val/Boeing/road/0275719.jpg,1,3
